"","response_id","respondent_gender","gender_string","win","gender_male","gender_female","age_29","age_45","age_65","num_child_0","num_child_1","num_child_3","occ_teacher","occ_lawyer","occ_politician","occ_homemaker","years_in_pol_0","years_in_pol_1","years_in_pol_3","years_in_pol_8","spouse_occ_politician","spouse_occ_doctor","spouse_occ_farmer","spouse_occ_unmarried","caste_forward","caste_backward"
"90","5f3bdbab-9b41-6989-9434-a5bcf435c02c","Female","Female",0,"0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1"
"91","5f3bdbac-cf48-6e66-21c4-a6ebbc039125","Male","Female",1,"0","1","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0"
"92","5f3bdbac-cf48-6e66-21c4-a6ebbc039125","Male","Female",0,"0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","1","0"
"93","5f3bdbad-3c37-5605-a9bd-8125a4e5dfed","Male","Female",1,"0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","1","0"
"94","5f3bdbad-3c37-5605-a9bd-8125a4e5dfed","Male","Female",0,"0","1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1"
"95","5f3bdbae-2fb0-f166-a4b6-ed1c9542c287","Male","Male",1,"1","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0"
"96","5f3bdbae-2fb0-f166-a4b6-ed1c9542c287","Male","Female",0,"0","1","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0"
"97","5f3bdbaf-79df-f50e-d8af-8d8e9660ed17","Male","Male",1,"1","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","1"
"98","5f3bdbaf-79df-f50e-d8af-8d8e9660ed17","Male","Female",0,"0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1"
"99","5f3bdbb0-4b5e-0ec4-b0e8-6c894feaeb23","Female","Male",1,"1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0"
"100","5f3bdbb0-4b5e-0ec4-b0e8-6c894feaeb23","Female","Female",0,"0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0"
"101","5f3bdbb2-5ab5-9606-2ebc-df5e2059d5da","Female","Female",1,"0","1","1","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1"
"102","5f3bdbb2-5ab5-9606-2ebc-df5e2059d5da","Female","Male",0,"1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0"
"103","5f3bdbb3-7b01-21f0-ee24-34f8c01234d2","Male","Female",1,"0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1"
"104","5f3bdbb3-7b01-21f0-ee24-34f8c01234d2","Male","Male",0,"1","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","1"
"105","5f3bdbb3-a0d9-770f-ccb3-6f420ef6d63e","Female","Female",1,"0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","1","0"
"106","5f3bdbb3-a0d9-770f-ccb3-6f420ef6d63e","Female","Male",0,"1","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0"
"107","5f3bdbb9-4cc1-c7e9-af01-710e58adbb23","Male","Female",1,"0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0"
"108","5f3bdbb9-4cc1-c7e9-af01-710e58adbb23","Male","Female",0,"0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0"
"109","5f3bdbbc-d210-0551-9203-ceda635cdfe0","Male","Female",1,"0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1"
