response_id,gender,age,num_children,occupation,num_years_politics,spouse_occupation,caste,win
5f7dfdac-fbfa-9646-d13f-b20e235c32de,Female,65,0,Lawyer,8 years,Farmer,Forward caste,1
5f7dfdac-fbfa-9646-d13f-b20e235c32de,Female,29,3,Homemaker,1 year,Unmarried,SC/ST/OBC,1
5f7dfdac-fbfa-9646-d13f-b20e235c32de,Male,45,0,Politician,3 years,Doctor,SC/ST/OBC,1
5f7dfdac-fbfa-9646-d13f-b20e235c32de,Female,65,3,Teacher,0,Farmer,SC/ST/OBC,0
5f7dfdac-fbfa-9646-d13f-b20e235c32de,Male,45,1,Teacher,0,Politician,Forward caste,0
5f7dfdac-fbfa-9646-d13f-b20e235c32de,Male,29,1,Lawyer,3 years,Unmarried,Forward caste,0
5f7dfdc2-1e4a-108f-394e-260e3a92763f,Female,65,3,Homemaker,8 years,Farmer,Forward caste,1
5f7dfdc2-1e4a-108f-394e-260e3a92763f,Female,45,0,Teacher,8 years,Politician,SC/ST/OBC,1
5f7dfdc2-1e4a-108f-394e-260e3a92763f,Female,45,1,Politician,3 years,Doctor,Forward caste,1
5f7dfdc2-1e4a-108f-394e-260e3a92763f,Male,29,0,Lawyer,1 year,Unmarried,SC/ST/OBC,0
5f7dfdc2-1e4a-108f-394e-260e3a92763f,Male,65,1,Homemaker,0,Farmer,SC/ST/OBC,0
5f7dfdc2-1e4a-108f-394e-260e3a92763f,Male,29,3,Politician,1 year,Politician,Forward caste,0
5f7dfdea-15ab-1c06-6c5f-26b3b56df547,Male,29,0,Homemaker,3 years,Unmarried,Forward caste,1
5f7dfdea-15ab-1c06-6c5f-26b3b56df547,Female,45,1,Teacher,1 year,Doctor,SC/ST/OBC,1
5f7dfdea-15ab-1c06-6c5f-26b3b56df547,Female,65,3,Politician,0,Doctor,Forward caste,1
5f7dfdea-15ab-1c06-6c5f-26b3b56df547,Male,29,3,Homemaker,8 years,Unmarried,SC/ST/OBC,0
5f7dfdea-15ab-1c06-6c5f-26b3b56df547,Female,65,0,Lawyer,1 year,Politician,SC/ST/OBC,0
5f7dfdea-15ab-1c06-6c5f-26b3b56df547,Male,45,1,Politician,0,Farmer,Forward caste,0
5f7dfdfa-e6b8-5693-1217-9b340933e8fa,Female,29,1,Lawyer,1 year,Unmarried,SC/ST/OBC,1
5f7dfdfa-e6b8-5693-1217-9b340933e8fa,Female,65,3,Politician,3 years,Doctor,SC/ST/OBC,1
5f7dfdfa-e6b8-5693-1217-9b340933e8fa,Female,45,0,Politician,8 years,Farmer,Forward caste,1
5f7dfdfa-e6b8-5693-1217-9b340933e8fa,Male,29,3,Lawyer,0,Farmer,Forward caste,0
5f7dfdfa-e6b8-5693-1217-9b340933e8fa,Male,65,0,Teacher,8 years,Politician,SC/ST/OBC,0
5f7dfdfa-e6b8-5693-1217-9b340933e8fa,Male,45,1,Homemaker,0,Doctor,Forward caste,0
5f7dfe02-231a-b63a-7fe2-4b2f92ee3267,Male,29,1,Politician,0,Farmer,Forward caste,1
5f7dfe02-231a-b63a-7fe2-4b2f92ee3267,Female,45,0,Lawyer,1 year,Doctor,SC/ST/OBC,1
5f7dfe02-231a-b63a-7fe2-4b2f92ee3267,Male,65,3,Politician,1 year,Unmarried,SC/ST/OBC,1
5f7dfe02-231a-b63a-7fe2-4b2f92ee3267,Male,29,0,Homemaker,8 years,Doctor,Forward caste,0
5f7dfe02-231a-b63a-7fe2-4b2f92ee3267,Female,65,3,Teacher,3 years,Politician,Forward caste,0
5f7dfe02-231a-b63a-7fe2-4b2f92ee3267,Female,45,1,Teacher,3 years,Farmer,SC/ST/OBC,0
5f7dfe10-7b8d-5ade-3045-55db87ff3c48,Female,45,3,Homemaker,8 years,Doctor,SC/ST/OBC,1
5f7dfe10-7b8d-5ade-3045-55db87ff3c48,Female,65,0,Teacher,0,Politician,Forward caste,1
5f7dfe10-7b8d-5ade-3045-55db87ff3c48,Female,29,1,Teacher,8 years,Unmarried,SC/ST/OBC,1
5f7dfe10-7b8d-5ade-3045-55db87ff3c48,Male,65,1,Lawyer,3 years,Farmer,Forward caste,0
5f7dfe10-7b8d-5ade-3045-55db87ff3c48,Male,29,3,Politician,1 year,Doctor,SC/ST/OBC,0
5f7dfe10-7b8d-5ade-3045-55db87ff3c48,Male,45,0,Homemaker,0,Politician,Forward caste,0
5f7dfe20-f3b7-acdc-18aa-8407f31fb3f5,Female,29,3,Homemaker,1 year,Farmer,SC/ST/OBC,1
5f7dfe20-f3b7-acdc-18aa-8407f31fb3f5,Female,65,3,Teacher,3 years,Politician,SC/ST/OBC,1
5f7dfe20-f3b7-acdc-18aa-8407f31fb3f5,Male,45,0,Lawyer,1 year,Farmer,Forward caste,1
5f7dfe20-f3b7-acdc-18aa-8407f31fb3f5,Female,65,1,Lawyer,0,Unmarried,Forward caste,0
5f7dfe20-f3b7-acdc-18aa-8407f31fb3f5,Male,45,0,Homemaker,0,Doctor,Forward caste,0
5f7dfe20-f3b7-acdc-18aa-8407f31fb3f5,Male,29,1,Politician,8 years,Doctor,SC/ST/OBC,0
5f7dfe22-03ee-e02c-58e0-7519fd87440f,Female,29,1,Teacher,0,Unmarried,Forward caste,1
5f7dfe22-03ee-e02c-58e0-7519fd87440f,Male,29,3,Teacher,1 year,Politician,Forward caste,1
5f7dfe22-03ee-e02c-58e0-7519fd87440f,Female,45,1,Homemaker,0,Unmarried,Forward caste,1
5f7dfe22-03ee-e02c-58e0-7519fd87440f,Female,65,3,Politician,3 years,Politician,SC/ST/OBC,0
5f7dfe22-03ee-e02c-58e0-7519fd87440f,Male,65,0,Homemaker,8 years,Farmer,SC/ST/OBC,0
5f7dfe22-03ee-e02c-58e0-7519fd87440f,Male,45,0,Lawyer,1 year,Doctor,SC/ST/OBC,0
5f7dfe26-6c22-c263-9340-1a554eaae866,Male,65,0,Teacher,8 years,Unmarried,Forward caste,1
5f7dfe26-6c22-c263-9340-1a554eaae866,Female,45,1,Homemaker,1 year,Doctor,SC/ST/OBC,1
5f7dfe26-6c22-c263-9340-1a554eaae866,Female,29,0,Lawyer,0,Politician,Forward caste,1
5f7dfe26-6c22-c263-9340-1a554eaae866,Female,29,3,Lawyer,3 years,Farmer,SC/ST/OBC,0
5f7dfe26-6c22-c263-9340-1a554eaae866,Male,65,3,Politician,3 years,Politician,Forward caste,0
5f7dfe26-6c22-c263-9340-1a554eaae866,Male,45,1,Teacher,0,Farmer,SC/ST/OBC,0
5f7dfe30-ded7-3ae8-c5e9-26ba859b7c76,Female,45,0,Teacher,1 year,Unmarried,Forward caste,1
5f7dfe30-ded7-3ae8-c5e9-26ba859b7c76,Female,29,0,Lawyer,8 years,Politician,Forward caste,1
5f7dfe30-ded7-3ae8-c5e9-26ba859b7c76,Male,45,3,Lawyer,1 year,Politician,SC/ST/OBC,1
5f7dfe30-ded7-3ae8-c5e9-26ba859b7c76,Male,65,1,Homemaker,3 years,Unmarried,SC/ST/OBC,0
5f7dfe30-ded7-3ae8-c5e9-26ba859b7c76,Female,29,3,Teacher,3 years,Farmer,Forward caste,0
5f7dfe30-ded7-3ae8-c5e9-26ba859b7c76,Male,65,1,Politician,0,Doctor,SC/ST/OBC,0
5f7dfe41-9ad3-283a-f8a6-e9dd186f5033,Female,65,3,Lawyer,0,Doctor,Forward caste,1
5f7dfe41-9ad3-283a-f8a6-e9dd186f5033,Female,29,0,Teacher,3 years,Unmarried,SC/ST/OBC,1
5f7dfe41-9ad3-283a-f8a6-e9dd186f5033,Female,29,1,Politician,8 years,Farmer,Forward caste,1
5f7dfe41-9ad3-283a-f8a6-e9dd186f5033,Male,45,3,Homemaker,3 years,Politician,SC/ST/OBC,0
5f7dfe41-9ad3-283a-f8a6-e9dd186f5033,Male,65,1,Homemaker,0,Politician,SC/ST/OBC,0
5f7dfe41-9ad3-283a-f8a6-e9dd186f5033,Male,45,0,Teacher,1 year,Unmarried,Forward caste,0
5f7dfe4f-5fd1-d4e2-5581-8400598531dd,Male,45,0,Politician,3 years,Farmer,SC/ST/OBC,1
5f7dfe4f-5fd1-d4e2-5581-8400598531dd,Female,45,1,Lawyer,8 years,Doctor,Forward caste,1
5f7dfe4f-5fd1-d4e2-5581-8400598531dd,Female,29,0,Teacher,8 years,Unmarried,Forward caste,1
5f7dfe4f-5fd1-d4e2-5581-8400598531dd,Male,65,1,Politician,3 years,Farmer,SC/ST/OBC,0
5f7dfe4f-5fd1-d4e2-5581-8400598531dd,Male,65,3,Teacher,1 year,Politician,SC/ST/OBC,0
5f7dfe4f-5fd1-d4e2-5581-8400598531dd,Female,29,3,Homemaker,0,Doctor,Forward caste,0
5f7dfe68-41c7-496e-472c-bbd63557162f,Female,45,3,Politician,1 year,Unmarried,Forward caste,1
5f7dfe68-41c7-496e-472c-bbd63557162f,Female,65,0,Homemaker,8 years,Doctor,SC/ST/OBC,1
5f7dfe68-41c7-496e-472c-bbd63557162f,Male,65,1,Lawyer,0,Farmer,SC/ST/OBC,1
5f7dfe68-41c7-496e-472c-bbd63557162f,Female,29,0,Homemaker,3 years,Doctor,Forward caste,0
5f7dfe68-41c7-496e-472c-bbd63557162f,Male,45,3,Teacher,1 year,Politician,Forward caste,0
5f7dfe68-41c7-496e-472c-bbd63557162f,Male,29,1,Politician,8 years,Unmarried,SC/ST/OBC,0
5f7dfe6a-e66f-eaa9-905c-11aecac03148,Female,29,1,Lawyer,1 year,Farmer,Forward caste,1
5f7dfe6a-e66f-eaa9-905c-11aecac03148,Male,65,1,Politician,8 years,Unmarried,SC/ST/OBC,1
5f7dfe6a-e66f-eaa9-905c-11aecac03148,Male,29,3,Lawyer,0,Doctor,Forward caste,1
5f7dfe6a-e66f-eaa9-905c-11aecac03148,Female,65,0,Teacher,1 year,Politician,Forward caste,0
5f7dfe6a-e66f-eaa9-905c-11aecac03148,Female,45,3,Homemaker,3 years,Politician,SC/ST/OBC,0
5f7dfe6a-e66f-eaa9-905c-11aecac03148,Male,45,0,Politician,8 years,Unmarried,SC/ST/OBC,0
5f7dfe6c-3968-b4cd-1292-3bf96caad272,Female,45,0,Teacher,1 year,Unmarried,Forward caste,1
5f7dfe6c-3968-b4cd-1292-3bf96caad272,Female,29,0,Lawyer,8 years,Politician,Forward caste,1
5f7dfe6c-3968-b4cd-1292-3bf96caad272,Female,29,3,Teacher,3 years,Farmer,Forward caste,1
5f7dfe6c-3968-b4cd-1292-3bf96caad272,Male,65,1,Homemaker,3 years,Unmarried,SC/ST/OBC,0
5f7dfe6c-3968-b4cd-1292-3bf96caad272,Male,45,3,Lawyer,1 year,Politician,SC/ST/OBC,0
5f7dfe6c-3968-b4cd-1292-3bf96caad272,Male,65,1,Politician,0,Doctor,SC/ST/OBC,0
5f7dfe88-7db8-06db-ce46-ebc8847464ae,Female,29,3,Politician,1 year,Doctor,SC/ST/OBC,1
5f7dfe88-7db8-06db-ce46-ebc8847464ae,Female,65,1,Teacher,3 years,Farmer,Forward caste,1
5f7dfe88-7db8-06db-ce46-ebc8847464ae,Male,29,0,Lawyer,1 year,Farmer,SC/ST/OBC,1
5f7dfe88-7db8-06db-ce46-ebc8847464ae,Male,65,1,Teacher,3 years,Unmarried,SC/ST/OBC,0
5f7dfe88-7db8-06db-ce46-ebc8847464ae,Male,45,0,Homemaker,8 years,Politician,Forward caste,0
5f7dfe88-7db8-06db-ce46-ebc8847464ae,Female,45,3,Politician,0,Politician,Forward caste,0
5f7dfe8f-f088-768f-92f8-51ff4b11c930,Female,65,0,Lawyer,1 year,Doctor,SC/ST/OBC,1
5f7dfe8f-f088-768f-92f8-51ff4b11c930,Female,45,1,Teacher,0,Politician,Forward caste,1
5f7dfe8f-f088-768f-92f8-51ff4b11c930,Male,29,0,Politician,3 years,Politician,SC/ST/OBC,1
5f7dfe8f-f088-768f-92f8-51ff4b11c930,Male,65,3,Teacher,3 years,Doctor,SC/ST/OBC,0
5f7dfe8f-f088-768f-92f8-51ff4b11c930,Male,29,3,Homemaker,8 years,Farmer,Forward caste,0
5f7dfe8f-f088-768f-92f8-51ff4b11c930,Female,45,1,Homemaker,1 year,Unmarried,Forward caste,0
5f7dfe95-4048-c598-a6ef-c65928e10eed,Male,65,3,Homemaker,3 years,Politician,SC/ST/OBC,1
5f7dfe95-4048-c598-a6ef-c65928e10eed,Male,65,0,Lawyer,8 years,Unmarried,Forward caste,1
5f7dfe95-4048-c598-a6ef-c65928e10eed,Male,29,1,Lawyer,0,Doctor,SC/ST/OBC,1
5f7dfe95-4048-c598-a6ef-c65928e10eed,Female,45,3,Teacher,3 years,Unmarried,Forward caste,0
5f7dfe95-4048-c598-a6ef-c65928e10eed,Female,45,1,Homemaker,0,Politician,Forward caste,0
5f7dfe95-4048-c598-a6ef-c65928e10eed,Female,29,0,Politician,1 year,Farmer,SC/ST/OBC,0
5f7dfeb7-910d-4fce-4359-700d44eb3923,Female,29,3,Lawyer,0,Doctor,SC/ST/OBC,1
5f7dfeb7-910d-4fce-4359-700d44eb3923,Female,29,3,Homemaker,0,Farmer,SC/ST/OBC,1
5f7dfeb7-910d-4fce-4359-700d44eb3923,Female,45,1,Homemaker,1 year,Doctor,Forward caste,1
5f7dfeb7-910d-4fce-4359-700d44eb3923,Male,45,1,Politician,8 years,Politician,Forward caste,0
5f7dfeb7-910d-4fce-4359-700d44eb3923,Male,65,0,Lawyer,3 years,Unmarried,SC/ST/OBC,0
5f7dfeb7-910d-4fce-4359-700d44eb3923,Male,65,0,Teacher,3 years,Farmer,Forward caste,0
5f7dfebe-53e2-2ab1-9f0b-c6d7cfe9842d,Male,65,3,Lawyer,8 years,Farmer,SC/ST/OBC,1
5f7dfebe-53e2-2ab1-9f0b-c6d7cfe9842d,Female,29,1,Homemaker,1 year,Doctor,Forward caste,1
5f7dfebe-53e2-2ab1-9f0b-c6d7cfe9842d,Female,29,1,Teacher,8 years,Doctor,Forward caste,1
5f7dfebe-53e2-2ab1-9f0b-c6d7cfe9842d,Male,45,0,Politician,3 years,Politician,Forward caste,0
5f7dfebe-53e2-2ab1-9f0b-c6d7cfe9842d,Female,45,0,Teacher,3 years,Unmarried,SC/ST/OBC,0
5f7dfebe-53e2-2ab1-9f0b-c6d7cfe9842d,Male,65,3,Homemaker,0,Farmer,SC/ST/OBC,0
5f7dff11-588a-5bbc-3853-8e52a122af3f,Female,45,1,Politician,3 years,Farmer,Forward caste,1
5f7dff11-588a-5bbc-3853-8e52a122af3f,Female,29,3,Lawyer,1 year,Politician,SC/ST/OBC,1
5f7dff11-588a-5bbc-3853-8e52a122af3f,Male,65,1,Lawyer,8 years,Politician,Forward caste,1
5f7dff11-588a-5bbc-3853-8e52a122af3f,Female,29,3,Teacher,1 year,Farmer,SC/ST/OBC,0
5f7dff11-588a-5bbc-3853-8e52a122af3f,Male,65,0,Homemaker,3 years,Doctor,Forward caste,0
5f7dff11-588a-5bbc-3853-8e52a122af3f,Male,45,0,Homemaker,0,Unmarried,SC/ST/OBC,0
5f7dff4f-42a1-758d-7e7b-6c10b65069a5,Female,45,0,Teacher,0,Unmarried,SC/ST/OBC,1
5f7dff4f-42a1-758d-7e7b-6c10b65069a5,Female,65,3,Homemaker,3 years,Doctor,Forward caste,1
5f7dff4f-42a1-758d-7e7b-6c10b65069a5,Male,29,1,Homemaker,3 years,Farmer,Forward caste,1
5f7dff4f-42a1-758d-7e7b-6c10b65069a5,Male,65,1,Lawyer,1 year,Unmarried,SC/ST/OBC,0
5f7dff4f-42a1-758d-7e7b-6c10b65069a5,Male,29,0,Politician,0,Politician,Forward caste,0
5f7dff4f-42a1-758d-7e7b-6c10b65069a5,Female,45,3,Politician,8 years,Farmer,SC/ST/OBC,0
5f7dff59-8c74-8974-f498-3ffa022b81fc,Female,45,3,Teacher,3 years,Doctor,SC/ST/OBC,1
5f7dff59-8c74-8974-f498-3ffa022b81fc,Female,65,1,Homemaker,8 years,Unmarried,Forward caste,1
5f7dff59-8c74-8974-f498-3ffa022b81fc,Male,29,0,Lawyer,1 year,Politician,Forward caste,1
5f7dff59-8c74-8974-f498-3ffa022b81fc,Male,29,1,Politician,3 years,Doctor,SC/ST/OBC,0
5f7dff59-8c74-8974-f498-3ffa022b81fc,Male,45,3,Teacher,1 year,Farmer,SC/ST/OBC,0
5f7dff59-8c74-8974-f498-3ffa022b81fc,Female,65,0,Politician,0,Farmer,Forward caste,0
5f7dff5d-5025-73e1-3d78-1dfef4e4452a,Male,65,3,Teacher,8 years,Doctor,SC/ST/OBC,1
5f7dff5d-5025-73e1-3d78-1dfef4e4452a,Male,45,1,Lawyer,1 year,Unmarried,SC/ST/OBC,1
5f7dff5d-5025-73e1-3d78-1dfef4e4452a,Male,45,0,Politician,0,Farmer,Forward caste,1
5f7dff5d-5025-73e1-3d78-1dfef4e4452a,Female,65,3,Homemaker,3 years,Farmer,Forward caste,0
5f7dff5d-5025-73e1-3d78-1dfef4e4452a,Female,29,0,Teacher,0,Doctor,SC/ST/OBC,0
5f7dff5d-5025-73e1-3d78-1dfef4e4452a,Female,29,1,Lawyer,1 year,Politician,Forward caste,0
5f7dff95-dcca-6a82-6f0e-e9a199e0b1d7,Male,65,3,Teacher,8 years,Doctor,Forward caste,1
5f7dff95-dcca-6a82-6f0e-e9a199e0b1d7,Male,45,0,Lawyer,3 years,Farmer,Forward caste,1
5f7dff95-dcca-6a82-6f0e-e9a199e0b1d7,Female,29,3,Homemaker,3 years,Politician,SC/ST/OBC,1
5f7dff95-dcca-6a82-6f0e-e9a199e0b1d7,Female,65,1,Lawyer,1 year,Doctor,SC/ST/OBC,0
5f7dff95-dcca-6a82-6f0e-e9a199e0b1d7,Female,45,1,Politician,0,Farmer,SC/ST/OBC,0
5f7dff95-dcca-6a82-6f0e-e9a199e0b1d7,Male,29,0,Politician,0,Unmarried,Forward caste,0
5f7dff9b-c2e4-e50e-ea31-fd2c4fdb8e25,Male,29,3,Teacher,0,Unmarried,Forward caste,1
5f7dff9b-c2e4-e50e-ea31-fd2c4fdb8e25,Female,29,0,Homemaker,8 years,Doctor,SC/ST/OBC,1
5f7dff9b-c2e4-e50e-ea31-fd2c4fdb8e25,Male,45,3,Homemaker,3 years,Farmer,SC/ST/OBC,1
5f7dff9b-c2e4-e50e-ea31-fd2c4fdb8e25,Female,65,1,Lawyer,1 year,Politician,Forward caste,0
5f7dff9b-c2e4-e50e-ea31-fd2c4fdb8e25,Male,65,0,Politician,1 year,Doctor,SC/ST/OBC,0
5f7dff9b-c2e4-e50e-ea31-fd2c4fdb8e25,Female,45,1,Lawyer,3 years,Politician,SC/ST/OBC,0
5f7dffec-90ca-cfd7-de95-090f5ccfc24c,Male,45,1,Homemaker,1 year,Unmarried,Forward caste,1
5f7dffec-90ca-cfd7-de95-090f5ccfc24c,Female,65,3,Teacher,8 years,Farmer,Forward caste,1
5f7dffec-90ca-cfd7-de95-090f5ccfc24c,Male,29,1,Lawyer,0,Politician,SC/ST/OBC,1
5f7dffec-90ca-cfd7-de95-090f5ccfc24c,Male,45,0,Teacher,0,Doctor,Forward caste,0
5f7dffec-90ca-cfd7-de95-090f5ccfc24c,Female,29,3,Politician,8 years,Unmarried,SC/ST/OBC,0
5f7dffec-90ca-cfd7-de95-090f5ccfc24c,Female,65,0,Politician,3 years,Doctor,SC/ST/OBC,0
5f7dfffa-2a36-731e-db4c-efccf1699ba7,Female,45,3,Teacher,0,Doctor,SC/ST/OBC,1
5f7dfffa-2a36-731e-db4c-efccf1699ba7,Male,65,3,Homemaker,1 year,Unmarried,Forward caste,1
5f7dfffa-2a36-731e-db4c-efccf1699ba7,Female,65,1,Lawyer,3 years,Doctor,Forward caste,1
5f7dfffa-2a36-731e-db4c-efccf1699ba7,Male,45,1,Politician,8 years,Unmarried,Forward caste,0
5f7dfffa-2a36-731e-db4c-efccf1699ba7,Female,29,0,Politician,3 years,Politician,SC/ST/OBC,0
5f7dfffa-2a36-731e-db4c-efccf1699ba7,Male,29,0,Teacher,8 years,Farmer,SC/ST/OBC,0
5f7e0002-b0a0-8d97-6e11-9f175fb41468,Male,29,0,Lawyer,8 years,Politician,Forward caste,1
5f7e0002-b0a0-8d97-6e11-9f175fb41468,Female,29,3,Lawyer,0,Unmarried,SC/ST/OBC,1
5f7e0002-b0a0-8d97-6e11-9f175fb41468,Male,45,0,Homemaker,3 years,Politician,SC/ST/OBC,1
5f7e0002-b0a0-8d97-6e11-9f175fb41468,Male,65,3,Teacher,1 year,Farmer,Forward caste,0
5f7e0002-b0a0-8d97-6e11-9f175fb41468,Female,45,1,Politician,1 year,Unmarried,Forward caste,0
5f7e0002-b0a0-8d97-6e11-9f175fb41468,Female,65,1,Politician,3 years,Doctor,SC/ST/OBC,0
5f7e000c-23b4-50ec-48ee-1a9b2bd0a427,Female,65,0,Politician,8 years,Politician,Forward caste,1
5f7e000c-23b4-50ec-48ee-1a9b2bd0a427,Male,65,0,Lawyer,1 year,Unmarried,SC/ST/OBC,1
5f7e000c-23b4-50ec-48ee-1a9b2bd0a427,Female,45,3,Lawyer,0,Farmer,Forward caste,1
5f7e000c-23b4-50ec-48ee-1a9b2bd0a427,Male,29,1,Politician,0,Doctor,SC/ST/OBC,0
5f7e000c-23b4-50ec-48ee-1a9b2bd0a427,Female,29,1,Homemaker,8 years,Doctor,SC/ST/OBC,0
5f7e000c-23b4-50ec-48ee-1a9b2bd0a427,Male,45,3,Teacher,3 years,Politician,Forward caste,0
5f7e00b2-d6c0-015e-2c7d-32d3f0afaac7,Male,29,0,Teacher,0,Farmer,SC/ST/OBC,1
5f7e00b2-d6c0-015e-2c7d-32d3f0afaac7,Female,65,3,Lawyer,1 year,Unmarried,Forward caste,1
5f7e00b2-d6c0-015e-2c7d-32d3f0afaac7,Female,45,0,Politician,8 years,Unmarried,Forward caste,1
5f7e00b2-d6c0-015e-2c7d-32d3f0afaac7,Male,65,1,Teacher,3 years,Doctor,SC/ST/OBC,0
5f7e00b2-d6c0-015e-2c7d-32d3f0afaac7,Male,45,1,Homemaker,3 years,Politician,SC/ST/OBC,0
5f7e00b2-d6c0-015e-2c7d-32d3f0afaac7,Female,29,3,Homemaker,0,Politician,Forward caste,0
5f7e00c2-09b9-b00e-6f47-fa9acc6a099d,Female,45,3,Teacher,8 years,Politician,SC/ST/OBC,1
5f7e00c2-09b9-b00e-6f47-fa9acc6a099d,Female,45,3,Homemaker,3 years,Doctor,Forward caste,1
5f7e00c2-09b9-b00e-6f47-fa9acc6a099d,Male,65,1,Politician,1 year,Unmarried,SC/ST/OBC,1
5f7e00c2-09b9-b00e-6f47-fa9acc6a099d,Male,65,0,Lawyer,8 years,Farmer,Forward caste,0
5f7e00c2-09b9-b00e-6f47-fa9acc6a099d,Male,29,0,Lawyer,0,Doctor,SC/ST/OBC,0
5f7e00c2-09b9-b00e-6f47-fa9acc6a099d,Female,29,1,Politician,3 years,Farmer,Forward caste,0
5f7e00c3-8372-15e3-0bdf-ca124536f1a2,Male,65,0,Lawyer,0,Doctor,SC/ST/OBC,1
5f7e00c3-8372-15e3-0bdf-ca124536f1a2,Female,29,1,Lawyer,0,Unmarried,Forward caste,1
5f7e00c3-8372-15e3-0bdf-ca124536f1a2,Female,45,3,Teacher,1 year,Farmer,SC/ST/OBC,1
5f7e00c3-8372-15e3-0bdf-ca124536f1a2,Male,29,1,Teacher,3 years,Politician,Forward caste,0
5f7e00c3-8372-15e3-0bdf-ca124536f1a2,Female,45,0,Homemaker,1 year,Unmarried,Forward caste,0
5f7e00c3-8372-15e3-0bdf-ca124536f1a2,Male,65,3,Politician,8 years,Farmer,SC/ST/OBC,0
5f7e00e9-a24a-063b-7d41-5c996936008c,Male,29,1,Lawyer,8 years,Farmer,SC/ST/OBC,1
5f7e00e9-a24a-063b-7d41-5c996936008c,Female,45,3,Homemaker,3 years,Politician,Forward caste,1
5f7e00e9-a24a-063b-7d41-5c996936008c,Male,65,0,Lawyer,1 year,Politician,Forward caste,1
5f7e00e9-a24a-063b-7d41-5c996936008c,Male,65,1,Teacher,1 year,Unmarried,SC/ST/OBC,0
5f7e00e9-a24a-063b-7d41-5c996936008c,Female,45,0,Homemaker,3 years,Unmarried,SC/ST/OBC,0
5f7e00e9-a24a-063b-7d41-5c996936008c,Female,29,3,Politician,0,Doctor,Forward caste,0
5f7e0132-c09c-6906-4bbf-0386f9f44982,Male,29,0,Lawyer,1 year,Farmer,Forward caste,1
5f7e0132-c09c-6906-4bbf-0386f9f44982,Female,65,1,Lawyer,8 years,Politician,Forward caste,1
5f7e0132-c09c-6906-4bbf-0386f9f44982,Male,45,1,Politician,8 years,Doctor,Forward caste,1
5f7e0132-c09c-6906-4bbf-0386f9f44982,Female,45,0,Politician,1 year,Unmarried,SC/ST/OBC,0
5f7e0132-c09c-6906-4bbf-0386f9f44982,Male,29,3,Teacher,0,Politician,SC/ST/OBC,0
5f7e0132-c09c-6906-4bbf-0386f9f44982,Female,65,3,Homemaker,3 years,Farmer,SC/ST/OBC,0
5f7e0141-7cbb-fe86-2c55-2f4a37d1da8d,Female,65,1,Lawyer,8 years,Unmarried,Forward caste,1
5f7e0141-7cbb-fe86-2c55-2f4a37d1da8d,Male,29,0,Teacher,3 years,Farmer,SC/ST/OBC,1
5f7e0141-7cbb-fe86-2c55-2f4a37d1da8d,Male,45,1,Politician,0,Politician,SC/ST/OBC,1
5f7e0141-7cbb-fe86-2c55-2f4a37d1da8d,Female,45,0,Homemaker,1 year,Politician,SC/ST/OBC,0
5f7e0141-7cbb-fe86-2c55-2f4a37d1da8d,Female,29,3,Homemaker,8 years,Farmer,Forward caste,0
5f7e0141-7cbb-fe86-2c55-2f4a37d1da8d,Female,65,3,Politician,3 years,Doctor,Forward caste,0
5f7e014d-4871-4a25-6f24-82cca2ca25f5,Female,45,0,Teacher,8 years,Unmarried,SC/ST/OBC,1
5f7e014d-4871-4a25-6f24-82cca2ca25f5,Male,29,3,Lawyer,1 year,Farmer,SC/ST/OBC,1
5f7e014d-4871-4a25-6f24-82cca2ca25f5,Male,29,0,Politician,3 years,Unmarried,Forward caste,1
5f7e014d-4871-4a25-6f24-82cca2ca25f5,Male,65,1,Politician,0,Farmer,SC/ST/OBC,0
5f7e014d-4871-4a25-6f24-82cca2ca25f5,Female,45,3,Homemaker,1 year,Politician,Forward caste,0
5f7e014d-4871-4a25-6f24-82cca2ca25f5,Female,65,1,Teacher,0,Doctor,Forward caste,0
5f7e01c9-986d-952d-8d14-57155296a69c,Female,45,3,Homemaker,0,Farmer,Forward caste,1
5f7e01c9-986d-952d-8d14-57155296a69c,Female,29,1,Lawyer,3 years,Doctor,Forward caste,1
5f7e01c9-986d-952d-8d14-57155296a69c,Male,65,1,Lawyer,8 years,Unmarried,Forward caste,1
5f7e01c9-986d-952d-8d14-57155296a69c,Male,45,3,Politician,8 years,Doctor,SC/ST/OBC,0
5f7e01c9-986d-952d-8d14-57155296a69c,Female,29,0,Homemaker,1 year,Farmer,SC/ST/OBC,0
5f7e01c9-986d-952d-8d14-57155296a69c,Male,65,0,Teacher,0,Politician,SC/ST/OBC,0
5f7e01ce-5d73-452d-cacb-15c0d97a45ad,Male,65,1,Lawyer,1 year,Doctor,Forward caste,1
5f7e01ce-5d73-452d-cacb-15c0d97a45ad,Female,29,0,Teacher,8 years,Politician,Forward caste,1
5f7e01ce-5d73-452d-cacb-15c0d97a45ad,Female,45,1,Politician,3 years,Unmarried,SC/ST/OBC,1
5f7e01ce-5d73-452d-cacb-15c0d97a45ad,Male,65,0,Homemaker,1 year,Farmer,Forward caste,0
5f7e01ce-5d73-452d-cacb-15c0d97a45ad,Male,45,3,Lawyer,0,Unmarried,SC/ST/OBC,0
5f7e01ce-5d73-452d-cacb-15c0d97a45ad,Female,29,3,Politician,0,Farmer,SC/ST/OBC,0
